id,amenity_type,amenity_name,postalcode,lat,lon,amenity_category_id,pa_id,sz_id,rn_id,geom,created_at
26656,childcare,pcf sparkletots preschool @ bukit panjang blk 412 (cc),670412,1.38289761921135,103.768275124212,2,5,246,14363,,2025-11-01 15:11:09.376889+00
26657,childcare,pcf sparkletots preschool @ bukit timah blk 12 (cc),590012,1.33840274156206,103.772685804801,2,6,152,23185,,2025-11-01 15:11:09.376889+00
26658,childcare,pcf sparkletots preschool @ bukit timah blk 207 (cc),120207,1.32231218851096,103.762352361098,2,10,119,26348,,2025-11-01 15:11:09.376889+00
26659,childcare,pcf sparkletots preschool @ bukit timah blk 305 (cc),120305,1.3220610877685,103.766014017049,2,10,119,16010,,2025-11-01 15:11:09.376889+00
26660,childcare,pcf sparkletots preschool @ bukit timah blk 312b (ds),122312,1.31965595018252,103.764454610814,2,10,119,25500,,2025-11-01 15:11:09.376889+00
26661,childcare,pcf sparkletots preschool @ bukit timah blk 319 (ey),120319,1.31738023408717,103.764787029237,2,10,119,4956,,2025-11-01 15:11:09.376889+00
26662,childcare,pcf sparkletots preschool @ buona vista  blk 32 (cc),270032,1.30618488976846,103.796881200381,2,17,227,9822,,2025-11-01 15:11:09.376889+00
26663,childcare,pcf sparkletots preschool @ buona vista blk 4 (ds),271004,1.30796826387314,103.795646465964,2,17,227,9822,,2025-11-01 15:11:09.376889+00
26664,childcare,pcf sparkletots preschool @ buona vista blk 54 (ds),142054,1.30164998575649,103.796796439331,2,17,67,5818,,2025-11-01 15:11:09.376889+00
26665,childcare,pcf sparkletots preschool @ canberra blk 330 (ds),750330,1.44680506942242,103.81781164141,2,19,271,31439,,2025-11-01 15:11:09.376889+00
26666,childcare,pcf sparkletots preschool @ canberra blk 337 (cc),750337,1.44615096437419,103.815651969673,2,19,271,34810,,2025-11-01 15:11:09.376889+00
26667,childcare,pcf sparkletots preschool @ canberra blk 413 (cc),750413,1.45172076794521,103.817832295553,2,19,314,31183,,2025-11-01 15:11:09.376889+00
26668,childcare,pcf sparkletots preschool @ canberra blk 468c (ey),753468,1.4503091488862,103.81487775569,2,19,314,36360,,2025-11-01 15:11:09.376889+00
26669,childcare,pcf sparkletots preschool @ cashew (cc),678278,1.37834971260866,103.76274117629,2,5,172,26983,,2025-11-01 15:11:09.376889+00
26670,childcare,pcf sparkletots preschool @ cashew blk 183 (cc),670183,1.37996382254658,103.763048296188,2,5,172,13713,,2025-11-01 15:11:09.376889+00
26671,childcare,pcf sparkletots preschool @ cashew blk 545 (ey),670545,1.38159641457195,103.763496343773,2,5,248,28701,,2025-11-01 15:11:09.376889+00
26672,childcare,pcf sparkletots preschool @ changi-simei blk 233 (cc),520233,1.34416652095832,103.956338322506,2,47,196,38830,,2025-11-01 15:11:09.376889+00
26673,childcare,pcf sparkletots preschool @ cheng san-seletar blk 502 (ey),560502,1.37572473290758,103.849934309344,2,52,170,28181,,2025-11-01 15:11:09.376889+00
26674,childcare,pcf sparkletots preschool @ cheng san-seletar blk 556 (ds),560556,1.37203235928375,103.857625376965,2,52,170,34817,,2025-11-01 15:11:09.376889+00
26675,childcare,pcf sparkletots preschool @ chong pang blk 115b (cc),762115,1.4334415283519,103.827060244378,2,55,316,29202,,2025-11-01 15:11:09.376889+00
26676,childcare,pcf sparkletots preschool @ chong pang blk 142 (cc),760142,1.43076164028125,103.83048090172,2,55,316,29156,,2025-11-01 15:11:09.376889+00
26677,childcare,pcf sparkletots preschool @ chong pang blk 277 (cc),760277,1.43791842775028,103.836994608476,2,55,320,34165,,2025-11-01 15:11:09.376889+00
26678,childcare,pcf sparkletots preschool @ chong pang blk 288 (cc),760288,1.43986302324682,103.837513555903,2,55,320,34756,,2025-11-01 15:11:09.376889+00
26679,childcare,pcf sparkletots preschool @ chua chu kang blk 123 (cc),680123,1.37919635818354,103.74945768627,2,9,244,14417,,2025-11-01 15:11:09.376889+00
26680,childcare,my first skool,530950,1.375427004143,103.878690995239,2,11,243,28538,,2025-11-01 15:11:09.376889+00
26681,childcare,my first skool,160054,1.28738855750969,103.841152117124,2,46,18,8816,,2025-11-01 15:11:09.376889+00
26682,childcare,my first skool,160137,1.2781472561648,103.826958972783,2,4,42,155,,2025-11-01 15:11:09.376889+00
26683,childcare,my first skool,161051,1.28994618130307,103.827679725668,2,4,23,11517,,2025-11-01 15:11:09.376889+00
26684,childcare,my first skool,320085,1.3227891960228,103.856444479793,2,25,175,35727,,2025-11-01 15:11:09.376889+00
26685,childcare,my first skool,320111,1.32131172981386,103.858250686108,2,22,174,2743,,2025-11-01 15:11:09.376889+00
26686,childcare,my first skool,380128,1.31830918606053,103.88775400876,2,53,301,8672,,2025-11-01 15:11:09.376889+00
26687,childcare,my first skool,540101,1.38276428795306,103.899272033218,2,20,257,27878,,2025-11-01 15:11:09.376889+00
26688,childcare,my first skool,540153,1.39134013343771,103.906579856372,2,20,257,38261,,2025-11-01 15:11:09.376889+00
26689,childcare,my first skool,540164,1.38930506224534,103.907598608251,2,20,257,37626,,2025-11-01 15:11:09.376889+00
26690,childcare,my first skool,540230,1.38834362531857,103.901265166781,2,20,236,40965,,2025-11-01 15:11:09.376889+00
26691,childcare,my first skool,540269,1.38438914216829,103.895632917513,2,20,250,18990,,2025-11-01 15:11:09.376889+00
26692,childcare,my first skool,541295,1.39827208025479,103.899276788407,2,20,236,38243,,2025-11-01 15:11:09.376889+00
26693,childcare,my first skool,541314,1.39096346012533,103.889146785534,2,20,237,32365,,2025-11-01 15:11:09.376889+00
26694,childcare,my first skool,542302,1.38786359491029,103.890701284592,2,20,237,28900,,2025-11-01 15:11:09.376889+00
26695,childcare,my first skool,542332,1.39510794614278,103.891456233061,2,20,237,34788,,2025-11-01 15:11:09.376889+00
26696,childcare,my first skool,543308,1.3892274645978,103.886844690554,2,20,237,27764,,2025-11-01 15:11:09.376889+00
26697,childcare,my first skool,544203,1.38708301119165,103.895447338438,2,20,236,27890,,2025-11-01 15:11:09.376889+00
26698,childcare,my first skool,544576,1.38856300481359,103.909300336431,2,20,257,42445,,2025-11-01 15:11:09.376889+00
26699,childcare,pcf sparkletots preschool @ kampong glam blk 462 (ds),190462,1.30458617712551,103.860840758836,2,22,278,295,,2025-11-01 15:11:09.376889+00
26700,childcare,pcf sparkletots preschool @ keat hong blk 287 (cc),680287,1.37893095378292,103.741564350797,2,9,173,14434,,2025-11-01 15:11:09.376889+00
26701,childcare,pcf sparkletots preschool @ keat hong blk 295 (ds),680295,1.37816642908623,103.740967964377,2,9,173,14434,,2025-11-01 15:11:09.490961+00
26702,childcare,pcf sparkletots preschool @ keat hong blk 353 (cc),680353,1.38213705734148,103.743397521565,2,9,245,29968,,2025-11-01 15:11:09.490961+00
26703,childcare,pcf sparkletots preschool @ keat hong blk 411 (ds),680411,1.38105979174943,103.7412601713,2,9,232,31272,,2025-11-01 15:11:09.490961+00
26704,childcare,pcf sparkletots preschool @ keat hong blk 435 (cc),680435,1.38513876276556,103.741050021629,2,9,232,29344,,2025-11-01 15:11:09.490961+00
26705,childcare,pcf sparkletots preschool @ keat hong blk 448  (cc),680448,1.38013840538406,103.73733754023,2,9,232,31275,,2025-11-01 15:11:09.490961+00
26706,childcare,pcf sparkletots preschool @ keat hong blk 484 (cc),680484,1.37647656378426,103.737135253959,2,9,232,36725,,2025-11-01 15:11:09.490961+00
26707,childcare,pcf sparkletots preschool @ pioneer blk 661b (cc),642661,1.33584938492835,103.705525292345,2,13,214,26416,,2025-11-01 15:11:09.490961+00
26708,childcare,pcf sparkletots preschool @ pioneer blk 694 (cc),640694,1.34302580903887,103.70687961482,2,13,214,25878,,2025-11-01 15:11:09.490961+00
26709,childcare,pcf sparkletots preschool @ pioneer blk 987d (cc),644987,1.33659659715586,103.695378187669,2,13,259,27142,,2025-11-01 15:11:09.490961+00
26710,childcare,pcf sparkletots preschool @ potong pasir blk 143 (ds),350143,1.33290760445287,103.866168853054,2,29,101,34870,,2025-11-01 15:11:09.490961+00
26711,childcare,pcf sparkletots preschool @ punggol coast blk 303a (ds),821303,1.40377788424827,103.905762209088,2,16,292,40891,,2025-11-01 15:11:09.490961+00
26712,childcare,pcf sparkletots preschool @ punggol coast blk 326 (cc),820326,1.41314351634345,103.899526907426,2,16,292,33230,,2025-11-01 15:11:09.490961+00
26713,childcare,pcf sparkletots preschool @ punggol coast blk 602 (cc),820602,1.40328429076968,103.907288602075,2,16,276,40253,,2025-11-01 15:11:09.490961+00
26714,childcare,pcf sparkletots preschool @ punggol coast blk 676b (ds),822676,1.40489140406515,103.910209757484,2,16,276,40254,,2025-11-01 15:11:09.490961+00
26715,childcare,pcf sparkletots preschool @ punggol shore (ey),828717,1.4018537219049,103.910409920694,2,16,276,40245,,2025-11-01 15:11:09.490961+00
26716,childcare,pcf sparkletots preschool @ punggol shore blk 171c (ey),823171,1.39481474167418,103.91316095011,2,16,240,40191,,2025-11-01 15:11:09.490961+00
26717,childcare,pcf sparkletots preschool @ punggol shore blk 622c (cc),823622,1.40066201488313,103.91091439013,2,16,276,41239,,2025-11-01 15:11:09.490961+00
26718,childcare,pcf sparkletots preschool @ punggol shore blk 663a (ds),821663,1.40024347462967,103.917080044177,2,16,276,40998,,2025-11-01 15:11:09.490961+00
26719,childcare,pcf sparkletots preschool @ punggol west blk 222 (cc),820222,1.40111267400346,103.894269102182,2,16,275,13021,,2025-11-01 15:11:09.490961+00
26720,childcare,pcf sparkletots preschool @ punggol west blk 308b (ds),822308,1.40776677168872,103.898878690366,2,16,292,29746,,2025-11-01 15:11:09.490961+00
26721,childcare,pcf sparkletots preschool @ queenstown blk 145 (cc),140145,1.29381814668429,103.804886581696,2,17,89,6572,,2025-11-01 15:11:09.490961+00
26722,childcare,pcf sparkletots preschool @ queenstown blk 365 (cc),149732,1.29915022797049,103.80130510766,2,17,89,6271,,2025-11-01 15:11:09.490961+00
26723,childcare,pcf sparkletots preschool @ queenstown blk 53a (cc),143053,1.29333560423469,103.807613947687,2,17,86,711,,2025-11-01 15:11:09.490961+00
26724,childcare,pcf sparkletots preschool @ queenstown blk 78b (cc),143078,1.29410699746116,103.809540883034,2,17,86,12392,,2025-11-01 15:11:09.490961+00
26725,childcare,pcf sparkletots preschool @ radin mas (cc),159563,1.2840888054648,103.819324181963,2,4,20,4188,,2025-11-01 15:11:09.490961+00
26726,childcare,pcf sparkletots preschool @ radin mas blk 18 (ds),0,1.27790984186905,103.82253585182,2,4,39,1165,,2025-11-01 15:11:09.490961+00
26727,childcare,pcf sparkletots preschool @ sembawang central blk 105 (cc),750105,1.44885564521184,103.832409180973,2,19,273,32731,,2025-11-01 15:11:09.490961+00
26728,childcare,pcf sparkletots preschool @ sembawang central blk 115b (cc),752115,1.44631122111403,103.829416908078,2,19,273,29251,,2025-11-01 15:11:09.490961+00
26729,childcare,pcf sparkletots preschool @ sembawang central blk 503c (ey),753503,1.45053802901309,103.822941301242,2,19,310,29214,,2025-11-01 15:11:09.490961+00
26730,childcare,pcf sparkletots preschool @ sembawang central blk 504a (cc),751504,1.45129655740022,103.824120164233,2,19,310,33128,,2025-11-01 15:11:09.490961+00
26731,childcare,pcf sparkletots preschool @ hong kah north blk 447 (cc),650447,1.35269612891634,103.739809942331,2,3,180,32620,,2025-11-01 15:11:09.490961+00
26732,childcare,pcf sparkletots preschool @ hougang blk 328 (ds),530328,1.36874824412797,103.896534516217,2,11,225,28633,,2025-11-01 15:11:09.490961+00
26733,childcare,pcf sparkletots preschool @ jalan kayu blk 517 (cc),550517,1.37132341839225,103.874085638991,2,21,181,28135,,2025-11-01 15:11:09.490961+00
26734,childcare,pcf sparkletots preschool @ jalan kayu blk 518 (ds),550518,1.37164172621645,103.874102223007,2,21,181,27331,,2025-11-01 15:11:09.490961+00
26735,childcare,pcf sparkletots preschool @ jalan kayu blk 970 (ds),530970,1.37879978868231,103.880363807334,2,11,243,32424,,2025-11-01 15:11:09.490961+00
26736,childcare,pcf sparkletots preschool @ jalan kayu blk 987c (ds),532987,1.37939224446677,103.878283916604,2,11,243,27750,,2025-11-01 15:11:09.490961+00
26737,childcare,pcf sparkletots preschool @ jalan kayu blk 999 (ds),530999,1.38456386152601,103.879946273543,2,11,243,33499,,2025-11-01 15:11:09.490961+00
26738,childcare,pcf sparkletots preschool @ joo chiat blk 15 (ds),425611,1.312546112412,103.907430588907,2,1,118,43573,,2025-11-01 15:11:09.490961+00
26739,childcare,pcf sparkletots preschool @ jurong central blk 308 (cc),600308,1.34729503214292,103.734573253901,2,12,204,20716,,2025-11-01 15:11:09.490961+00
26740,childcare,pcf sparkletots preschool @ jurong central blk 403 (cc),640403,1.35383920979822,103.721479697972,2,13,261,15655,,2025-11-01 15:11:09.490961+00
26741,childcare,pcf sparkletots preschool @ jurong central blk 404 (cc),640404,1.35392289176881,103.722505721625,2,13,261,32944,,2025-11-01 15:11:09.490961+00
26742,childcare,pcf sparkletots preschool @ jurong spring blk 455 (cc),640455,1.35106550302666,103.71852780552,2,13,261,32946,,2025-11-01 15:11:09.490961+00
26743,childcare,pcf sparkletots preschool @ jurong spring blk 515 (cc),640515,1.34630374619315,103.720626371771,2,13,261,31990,,2025-11-01 15:11:09.490961+00
26744,childcare,pcf sparkletots preschool @ jurong spring blk 528 (ds),640528,1.3483196862436,103.716955473046,2,13,261,31990,,2025-11-01 15:11:09.490961+00
26745,childcare,pcf sparkletots preschool @ jurong spring blk 553 (cc),640553,1.35312055047309,103.718929657491,2,13,261,15655,,2025-11-01 15:11:09.490961+00
26746,childcare,pcf sparkletots preschool @ kaki bukit blk 525 (cc),460525,1.33470352002106,103.929040937893,2,1,95,38777,,2025-11-01 15:11:09.490961+00
26747,childcare,pcf sparkletots preschool @ kampong chai chee blk 131 (cc),460131,1.32698509618171,103.935847900458,2,1,95,41816,,2025-11-01 15:11:09.490961+00
26748,childcare,pcf sparkletots preschool @ kampong chai chee blk 409 (cc),460409,1.32810290927681,103.932938108994,2,1,95,37681,,2025-11-01 15:11:09.490961+00
26749,childcare,pcf sparkletots preschool @ kampong chai chee blk 424 (cc),460424,1.32842000252651,103.92748268211,2,1,95,41139,,2025-11-01 15:11:09.490961+00
26750,childcare,pcf sparkletots preschool @ tampines central blk 867a (cc),521867,1.35570643624657,103.933753483374,2,47,179,38492,,2025-11-01 15:11:09.490961+00
26751,childcare,pcf sparkletots preschool @ tampines changkat blk 385 (cc),520385,1.35496003994909,103.958520950674,2,47,185,42567,,2025-11-01 15:11:09.490961+00
26752,childcare,pcf sparkletots preschool @ tampines east blk 262 (ds),520262,1.35375663739036,103.950970405822,2,47,185,37792,,2025-11-01 15:11:09.490961+00
26753,childcare,pcf sparkletots preschool @ tampines north blk 443 (cc),520443,1.35885506628247,103.951898888769,2,47,185,42399,,2025-11-01 15:11:09.490961+00
26754,childcare,pcf sparkletots preschool @ tampines north blk 492 (cc),524492,1.36392332391029,103.955722888539,2,47,185,37396,,2025-11-01 15:11:09.490961+00
26755,childcare,pcf sparkletots preschool @ tampines west blk 140 (ds),520140,1.34755779198494,103.943814803455,2,47,185,38894,,2025-11-01 15:11:09.490961+00
26756,childcare,pcf sparkletots preschool @ tampines west blk 151 (ey),521151,1.35138610830824,103.943764592029,2,47,185,41604,,2025-11-01 15:11:09.490961+00
26757,childcare,pcf sparkletots preschool @ tampines west blk 887 (cc),520887,1.35046410572554,103.931896397854,2,47,179,38490,,2025-11-01 15:11:09.490961+00
26758,childcare,pcf sparkletots preschool @ tampines west blk 890a (cc),521890,1.34672448383934,103.933876122968,2,47,179,42775,,2025-11-01 15:11:09.490961+00
26759,childcare,pcf sparkletots preschool @ tampines west blk 942 (cc),520942,1.34977339396296,103.940622251217,2,47,179,38937,,2025-11-01 15:11:09.490961+00
26760,childcare,pcf sparkletots preschool @ tampines-changkat blk 106 (ey),521106,1.34753917636957,103.947675434971,2,47,185,42558,,2025-11-01 15:11:09.490961+00
26761,childcare,pcf sparkletots preschool @ tampines-changkat blk 112 (cc),521112,1.3462983092633,103.947506226834,2,47,185,42564,,2025-11-01 15:11:09.490961+00
26762,childcare,pcf sparkletots preschool @ tampines-changkat blk 273 (cc),520273,1.34869181857355,103.950427515109,2,47,185,42554,,2025-11-01 15:11:09.490961+00
26763,childcare,pcf sparkletots preschool @ tanjong pagar - tiong bahru blk 125 (cc),160125,1.28363467303131,103.828128054945,2,4,9,12160,,2025-11-01 15:11:09.490961+00
26764,childcare,pcf sparkletots preschool @ teck ghee blk 301 (ds),560301,1.36742110670752,103.845903594016,2,52,330,14255,,2025-11-01 15:11:09.490961+00
26765,childcare,pcf sparkletots preschool @ teck ghee blk 310a (cc),561310,1.36482725879844,103.843839321622,2,52,330,29846,,2025-11-01 15:11:09.490961+00
26766,childcare,pcf sparkletots preschool @ teck ghee blk 319 (cc),560319,1.36511022977188,103.847379047793,2,52,330,28981,,2025-11-01 15:11:09.490961+00
26767,childcare,pcf sparkletots preschool @ teck ghee blk 415 (cc),560415,1.36445334939323,103.853655237302,2,52,163,28993,,2025-11-01 15:11:09.490961+00
26768,childcare,pcf sparkletots preschool @ telok blangah blk 44 (cc),100044,1.2712959675086,103.810507583013,2,4,43,9880,,2025-11-01 15:11:09.490961+00
26769,childcare,pcf sparkletots preschool @ telok blangah blk 78a (ds),101078,1.27338251281534,103.808934807455,2,4,43,6527,,2025-11-01 15:11:09.490961+00
26770,childcare,pcf sparkletots preschool @ toa payoh central blk 146a (cc),311146,1.33435697040209,103.845404222504,2,29,96,34675,,2025-11-01 15:11:09.490961+00
26771,childcare,pcf sparkletots preschool @ toa payoh central blk 79b (cc),312079,1.33464077479171,103.847990271181,2,29,96,34670,,2025-11-01 15:11:09.490961+00
26772,childcare,pcf sparkletots preschool @ toa payoh east blk 232 (cc),310232,1.33757186915365,103.85884393001,2,29,103,35012,,2025-11-01 15:11:09.490961+00
26773,childcare,pcf sparkletots preschool @ toa payoh east blk 247 (cc),310247,1.33106275321872,103.855267015939,2,29,94,19011,,2025-11-01 15:11:09.490961+00
26774,childcare,pcf sparkletots preschool @ toa payoh east blk 261a (ey),311261,1.33372620929758,103.855718400863,2,29,104,35527,,2025-11-01 15:11:09.490961+00
